월,요일,시간대,역명,mean,std
4월,화요일,10-11시,중구청,22.45,4.3421
4월,화요일,10-11시,중앙로,45.88,19.6866
4월,화요일,10-11시,지족,20.45,3.7173
4월,화요일,10-11시,탄방,44.88,5.9716
4월,화요일,10-11시,판암,39.74,8.4403
4월,화요일,10-11시,현충원,24.59,8.1443
4월,화요일,11-12시,갈마,28.65,4.8902
4월,화요일,11-12시,갑천,8.21,1.8375
4월,화요일,11-12시,구암,38.04,17.6155
4월,화요일,11-12시,노은,38.84,5.834
4월,화요일,11-12시,대동,37.16,7.3153
4월,화요일,11-12시,대전,131.41,19.6531
4월,화요일,11-12시,반석,57.46,9.3849
4월,화요일,11-12시,서대전네거리,65.2,8.6825
4월,화요일,11-12시,시청,68.04,6.0542
4월,화요일,11-12시,신흥,17.07,3.4999
4월,화요일,11-12시,오룡,35.67,7.411
4월,화요일,11-12시,용문,69.45,6.931
4월,화요일,11-12시,월드컵경기장,23.77,4.0928
4월,화요일,11-12시,월평,32.61,5.3006
4월,화요일,11-12시,유성온천,90.6,12.6911
4월,화요일,11-12시,정부청사,55.2,4.5485
4월,화요일,11-12시,중구청,24.94,3.9548
4월,화요일,11-12시,중앙로,55.48,18.8625
4월,화요일,11-12시,지족,17.97,3.6821
4월,화요일,11-12시,탄방,45.02,9.4948
4월,화요일,11-12시,판암,37.28,6.9274
4월,화요일,11-12시,현충원,27.48,4.8767
4월,화요일,12-13시,갈마,29.7,4.7612
4월,화요일,12-13시,갑천,10.29,3.0406
4월,화요일,12-13시,구암,36.18,14.7606
4월,화요일,12-13시,노은,41.28,7.3005
4월,화요일,12-13시,대동,43.7,6.7307
4월,화요일,12-13시,대전,130.13,14.7238
4월,화요일,12-13시,반석,60.62,6.7424
4월,화요일,12-13시,서대전네거리,62.01,5.7008
4월,화요일,12-13시,시청,69.28,9.0536
4월,화요일,12-13시,신흥,20.58,3.7794
4월,화요일,12-13시,오룡,38.71,12.1493
4월,화요일,12-13시,용문,76.38,9.3422
4월,화요일,12-13시,월드컵경기장,24.61,3.8042
4월,화요일,12-13시,월평,37.49,4.1517
4월,화요일,12-13시,유성온천,94.28,16.2903
4월,화요일,12-13시,정부청사,62.0,10.2451
4월,화요일,12-13시,중구청,27.91,6.5465
4월,화요일,12-13시,중앙로,63.64,16.3376
4월,화요일,12-13시,지족,21.46,4.0222
4월,화요일,12-13시,탄방,43.03,6.3988
4월,화요일,12-13시,판암,44.52,8.2393
4월,화요일,12-13시,현충원,30.44,3.3241
4월,화요일,13-14시,갈마,31.51,4.231
4월,화요일,13-14시,갑천,10.33,1.8768
4월,화요일,13-14시,구암,36.48,12.6237
4월,화요일,13-14시,노은,45.75,6.5916
4월,화요일,13-14시,대동,44.68,8.5151
4월,화요일,13-14시,대전,127.99,13.0384
4월,화요일,13-14시,반석,68.49,8.8757
4월,화요일,13-14시,서대전네거리,68.4,9.0133
4월,화요일,13-14시,시청,78.1,13.8078
4월,화요일,13-14시,신흥,19.32,3.4244
4월,화요일,13-14시,오룡,39.46,10.3479
4월,화요일,13-14시,용문,80.34,9.6048
4월,화요일,13-14시,월드컵경기장,26.99,5.1213
4월,화요일,13-14시,월평,38.61,5.0298
4월,화요일,13-14시,유성온천,103.67,11.0793
4월,화요일,13-14시,정부청사,66.89,9.712
4월,화요일,13-14시,중구청,28.99,4.9341
4월,화요일,13-14시,중앙로,73.26,11.388
4월,화요일,13-14시,지족,20.1,3.3397
4월,화요일,13-14시,탄방,47.02,7.3055
4월,화요일,13-14시,판암,43.23,5.5243
4월,화요일,13-14시,현충원,36.09,5.8152
4월,화요일,14-15시,갈마,29.76,4.1751
4월,화요일,14-15시,갑천,8.62,1.863
4월,화요일,14-15시,구암,33.42,12.2385
4월,화요일,14-15시,노은,45.91,8.8311
4월,화요일,14-15시,대동,42.62,5.2328
4월,화요일,14-15시,대전,135.23,8.9706
4월,화요일,14-15시,반석,59.46,6.507
4월,화요일,14-15시,서대전네거리,63.73,5.2648
4월,화요일,14-15시,시청,82.15,9.0736
4월,화요일,14-15시,신흥,17.37,1.4268
4월,화요일,14-15시,오룡,35.59,5.7148
4월,화요일,14-15시,용문,73.07,4.9471
4월,화요일,14-15시,월드컵경기장,22.9,3.1658
4월,화요일,14-15시,월평,40.13,4.4078
4월,화요일,14-15시,유성온천,101.57,8.029
4월,화요일,14-15시,정부청사,68.78,7.2836
4월,화요일,14-15시,중구청,23.31,3.6394
4월,화요일,14-15시,중앙로,70.19,9.3359
4월,화요일,14-15시,지족,19.29,2.9749
4월,화요일,14-15시,탄방,47.32,3.0803
4월,화요일,14-15시,판암,42.5,2.3108
4월,화요일,14-15시,현충원,25.36,10.9465
4월,화요일,15-16시,갈마,33.07,5.7192
4월,화요일,15-16시,갑천,11.08,2.4625
4월,화요일,15-16시,구암,38.65,10.9915
4월,화요일,15-16시,노은,51.42,6.275
4월,화요일,15-16시,대동,53.44,6.7
4월,화요일,15-16시,대전,143.71,10.2984
4월,화요일,15-16시,반석,75.63,10.5802
4월,화요일,15-16시,서대전네거리,75.09,8.1952
4월,화요일,15-16시,시청,91.68,9.6873
4월,화요일,15-16시,신흥,20.49,8.4844
4월,화요일,15-16시,오룡,45.24,3.5416
4월,화요일,15-16시,용문,81.68,9.1445
4월,화요일,15-16시,월드컵경기장,30.27,4.6722
4월,화요일,15-16시,월평,44.37,3.657
4월,화요일,15-16시,유성온천,110.21,10.3032
4월,화요일,15-16시,정부청사,81.54,19.4059
4월,화요일,15-16시,중구청,28.92,5.8857
4월,화요일,15-16시,중앙로,75.41,9.883
4월,화요일,15-16시,지족,26.4,6.4332
4월,화요일,15-16시,탄방,53.91,8.1868
4월,화요일,15-16시,판암,49.65,4.9219
4월,화요일,15-16시,현충원,31.0,16.954
4월,화요일,16-17시,갈마,40.79,8.8682
4월,화요일,16-17시,갑천,12.16,2.9406
4월,화요일,16-17시,구암,43.25,8.8879
4월,화요일,16-17시,노은,72.88,8.8869
4월,화요일,16-17시,대동,81.61,23.7737
4월,화요일,16-17시,대전,161.61,20.2771
4월,화요일,16-17시,반석,101.06,18.5742
4월,화요일,16-17시,서대전네거리,90.71,4.0665
4월,화요일,16-17시,시청,111.24,9.9705
4월,화요일,16-17시,신흥,30.24,12.9552
4월,화요일,16-17시,오룡,54.74,4.1164
4월,화요일,16-17시,용문,100.82,9.4692
4월,화요일,16-17시,월드컵경기장,38.14,4.2019
4월,화요일,16-17시,월평,49.16,4.3318
4월,화요일,16-17시,유성온천,140.1,14.6985
4월,화요일,16-17시,정부청사,95.38,30.2927
4월,화요일,16-17시,중구청,40.25,14.4238
4월,화요일,16-17시,중앙로,88.31,19.3322
4월,화요일,16-17시,지족,31.85,4.8918
4월,화요일,16-17시,탄방,59.48,4.3089
4월,화요일,16-17시,판암,63.94,10.9817
4월,화요일,16-17시,현충원,43.41,24.8343
4월,화요일,17-18시,갈마,47.59,11.9103
4월,화요일,17-18시,갑천,16.7,1.2771
4월,화요일,17-18시,구암,51.9,6.7987
4월,화요일,17-18시,노은,76.15,11.6004
4월,화요일,17-18시,대동,78.38,12.1064
4월,화요일,17-18시,대전,165.07,29.6606
4월,화요일,17-18시,반석,137.41,30.757
4월,화요일,17-18시,서대전네거리,106.09,12.9741
4월,화요일,17-18시,시청,153.46,25.4302
4월,화요일,17-18시,신흥,35.98,13.982
4월,화요일,17-18시,오룡,65.24,7.3821
4월,화요일,17-18시,용문,109.69,15.4816
4월,화요일,17-18시,월드컵경기장,42.93,3.6482
4월,화요일,17-18시,월평,58.08,5.2812
4월,화요일,17-18시,유성온천,169.36,13.8055
4월,화요일,17-18시,정부청사,132.46,55.9739
4월,화요일,17-18시,중구청,44.67,13.1368
4월,화요일,17-18시,중앙로,106.93,23.8467
4월,화요일,17-18시,지족,37.08,5.4954
4월,화요일,17-18시,탄방,82.92,10.916
4월,화요일,17-18시,판암,67.53,8.9182
4월,화요일,17-18시,현충원,46.88,22.5622
4월,화요일,18-19시,갈마,63.68,26.1434
4월,화요일,18-19시,갑천,27.9,9.4929
4월,화요일,18-19시,구암,64.71,11.0953
4월,화요일,18-19시,노은,110.57,28.2255
4월,화요일,18-19시,대동,101.05,16.2401
4월,화요일,18-19시,대전,175.01,28.8482
4월,화요일,18-19시,반석,205.81,41.8242
4월,화요일,18-19시,서대전네거리,158.1,39.0181
4월,화요일,18-19시,시청,237.07,73.1994
4월,화요일,18-19시,신흥,53.69,34.4106
4월,화요일,18-19시,오룡,130.7,6.2356
4월,화요일,18-19시,용문,170.21,72.6704
4월,화요일,18-19시,월드컵경기장,65.67,12.5999
4월,화요일,18-19시,월평,91.58,22.3876
4월,화요일,18-19시,유성온천,243.74,64.5841
4월,화요일,18-19시,정부청사,241.03,144.9469
4월,화요일,18-19시,중구청,69.81,11.5808
4월,화요일,18-19시,중앙로,147.47,15.9508
4월,화요일,18-19시,지족,71.12,24.751
4월,화요일,18-19시,탄방,145.41,25.3088
4월,화요일,18-19시,판암,93.15,29.466
4월,화요일,18-19시,현충원,48.72,9.7165
4월,화요일,19-20시,갈마,32.53,13.6019
4월,화요일,19-20시,갑천,10.72,4.3951
4월,화요일,19-20시,구암,28.73,4.1309
4월,화요일,19-20시,노은,54.26,10.9488
4월,화요일,19-20시,대동,41.42,6.4603
4월,화요일,19-20시,대전,96.11,31.2314
4월,화요일,19-20시,반석,81.5,9.138
4월,화요일,19-20시,서대전네거리,65.12,19.5121
4월,화요일,19-20시,시청,84.73,13.6881
4월,화요일,19-20시,신흥,26.53,17.5807
4월,화요일,19-20시,오룡,36.33,8.5091
4월,화요일,19-20시,용문,76.56,23.6949
4월,화요일,19-20시,월드컵경기장,27.32,6.0593
4월,화요일,19-20시,월평,38.02,6.8261
4월,화요일,19-20시,유성온천,109.25,23.5423
4월,화요일,19-20시,정부청사,71.83,24.5315
4월,화요일,19-20시,중구청,20.49,2.2437
4월,화요일,19-20시,중앙로,66.5,9.1485
4월,화요일,19-20시,지족,22.87,2.518
4월,화요일,19-20시,탄방,51.18,8.8439
4월,화요일,19-20시,판암,39.3,16.8654
4월,화요일,19-20시,현충원,18.28,4.0419
4월,화요일,20-21시,갈마,26.55,10.3904
4월,화요일,20-21시,갑천,8.73,1.9253
4월,화요일,20-21시,구암,19.7,2.3944
4월,화요일,20-21시,노은,41.03,2.7857
4월,화요일,20-21시,대동,33.07,8.0899
4월,화요일,20-21시,대전,70.61,18.3964
4월,화요일,20-21시,반석,65.42,13.353
4월,화요일,20-21시,서대전네거리,47.32,8.7681
4월,화요일,20-21시,시청,74.9,32.2397
4월,화요일,20-21시,신흥,17.67,11.9926
4월,화요일,20-21시,오룡,27.42,8.352
4월,화요일,20-21시,용문,58.11,11.1533
4월,화요일,20-21시,월드컵경기장,21.4,5.9645
4월,화요일,20-21시,월평,33.24,6.2871
4월,화요일,20-21시,유성온천,84.4,8.4921
4월,화요일,20-21시,정부청사,53.44,22.6441
4월,화요일,20-21시,중구청,16.04,3.4024
4월,화요일,20-21시,중앙로,53.7,24.0227
4월,화요일,20-21시,지족,17.91,2.2742
4월,화요일,20-21시,탄방,33.46,3.1539
4월,화요일,20-21시,판암,28.7,12.4052
4월,화요일,20-21시,현충원,16.03,3.6491
4월,화요일,21-22시,갈마,25.15,9.2613
4월,화요일,21-22시,갑천,7.99,3.1498
4월,화요일,21-22시,구암,18.68,6.679
4월,화요일,21-22시,노은,39.93,3.05
4월,화요일,21-22시,대동,38.59,6.6586
4월,화요일,21-22시,대전,61.15,16.7324
4월,화요일,21-22시,반석,65.12,14.3724
4월,화요일,21-22시,서대전네거리,45.47,13.7386
4월,화요일,21-22시,시청,68.33,32.3132
4월,화요일,21-22시,신흥,16.73,12.1075
4월,화요일,21-22시,오룡,26.27,10.4944
4월,화요일,21-22시,용문,61.58,21.8985
4월,화요일,21-22시,월드컵경기장,21.25,6.4851
4월,화요일,21-22시,월평,31.66,6.5827
4월,화요일,21-22시,유성온천,79.99,11.7735
4월,화요일,21-22시,정부청사,45.84,15.9163
4월,화요일,21-22시,중구청,18.51,6.9893
4월,화요일,21-22시,중앙로,64.54,61.8121
4월,화요일,21-22시,지족,19.16,2.4981
4월,화요일,21-22시,탄방,38.73,8.3617
4월,화요일,21-22시,판암,27.02,14.6929
4월,화요일,21-22시,현충원,14.64,3.8859
4월,화요일,22-23시,갈마,18.92,10.8676
4월,화요일,22-23시,갑천,5.32,2.9799
4월,화요일,22-23시,구암,12.01,5.9778
4월,화요일,22-23시,노은,33.19,3.756
4월,화요일,22-23시,대동,25.79,11.5683
4월,화요일,22-23시,대전,38.12,17.1536
4월,화요일,22-23시,반석,59.14,18.3952
4월,화요일,22-23시,서대전네거리,35.82,14.3845
4월,화요일,22-23시,시청,63.89,37.464
4월,화요일,22-23시,신흥,13.43,11.0678
4월,화요일,22-23시,오룡,19.74,10.3644
4월,화요일,22-23시,용문,34.94,13.9372
4월,화요일,22-23시,월드컵경기장,13.9,7.6774
4월,화요일,22-23시,월평,24.15,5.7446
4월,화요일,22-23시,유성온천,65.42,21.1032
4월,화요일,22-23시,정부청사,29.71,6.778
4월,화요일,22-23시,중구청,13.14,0.8909
4월,화요일,22-23시,중앙로,29.47,17.5862
4월,화요일,22-23시,지족,14.44,4.1815
4월,화요일,22-23시,탄방,29.44,9.4465
4월,화요일,22-23시,판암,21.61,14.8486
4월,화요일,22-23시,현충원,10.94,2.9886
4월,화요일,23-00시,갈마,9.89,6.0702
4월,화요일,23-00시,갑천,3.19,2.4799
4월,화요일,23-00시,구암,5.92,3.7208
4월,화요일,23-00시,노은,14.79,3.8426
4월,화요일,23-00시,대동,15.99,8.7453
4월,화요일,23-00시,대전,19.89,10.6691
4월,화요일,23-00시,반석,23.97,3.2073
4월,화요일,23-00시,서대전네거리,17.91,6.0173
4월,화요일,23-00시,시청,27.46,11.9272
4월,화요일,23-00시,신흥,6.25,5.7177
4월,화요일,23-00시,오룡,11.51,6.394
4월,화요일,23-00시,용문,26.2,2.7793
4월,화요일,23-00시,월드컵경기장,7.69,4.7101
4월,화요일,23-00시,월평,14.23,5.1312
4월,화요일,23-00시,유성온천,36.78,7.468
4월,화요일,23-00시,정부청사,12.05,1.8155
4월,화요일,23-00시,중구청,6.54,2.919
4월,화요일,23-00시,중앙로,14.14,6.7434
4월,화요일,23-00시,지족,6.78,2.4128
4월,화요일,23-00시,탄방,12.04,3.4565
4월,화요일,23-00시,판암,9.59,6.3367
4월,화요일,23-00시,현충원,3.53,2.588
5월,금요일,05-06시,갈마,9.2,4.757
5월,금요일,05-06시,갑천,2.42,1.4688
5월,금요일,05-06시,구암,5.55,3.3053
5월,금요일,05-06시,노은,5.8,2.1286
5월,금요일,05-06시,대동,11.74,8.1695
5월,금요일,05-06시,대전,15.8,12.5061
5월,금요일,05-06시,반석,12.05,3.7432
5월,금요일,05-06시,서대전네거리,14.96,8.8583
5월,금요일,05-06시,시청,10.29,2.6501
5월,금요일,05-06시,신흥,7.37,6.3086
5월,금요일,05-06시,오룡,10.13,6.3335
5월,금요일,05-06시,용문,15.32,10.2922
5월,금요일,05-06시,월드컵경기장,4.01,1.3972
5월,금요일,05-06시,월평,8.35,5.9347
5월,금요일,05-06시,유성온천,19.08,3.752
5월,금요일,05-06시,정부청사,13.12,6.3249
5월,금요일,05-06시,중구청,3.84,0.9709
5월,금요일,05-06시,중앙로,5.52,0.6408
5월,금요일,05-06시,지족,4.5,2.3376
5월,금요일,05-06시,탄방,8.97,1.1016
5월,금요일,05-06시,판암,11.23,9.6981
5월,금요일,05-06시,현충원,2.11,1.7032
5월,금요일,06-07시,갈마,16.67,9.269
5월,금요일,06-07시,갑천,5.84,1.6661
5월,금요일,06-07시,구암,14.62,3.8169
5월,금요일,06-07시,노은,14.57,5.0783
5월,금요일,06-07시,대동,18.27,12.2308
5월,금요일,06-07시,대전,50.85,25.2308
5월,금요일,06-07시,반석,40.25,3.8347
5월,금요일,06-07시,서대전네거리,23.41,8.4093
5월,금요일,06-07시,시청,27.04,5.0636
5월,금요일,06-07시,신흥,13.05,8.4287
5월,금요일,06-07시,오룡,18.04,6.6817
5월,금요일,06-07시,용문,29.27,15.5749
5월,금요일,06-07시,월드컵경기장,14.95,4.8777
5월,금요일,06-07시,월평,16.6,10.2637
5월,금요일,06-07시,유성온천,38.56,12.4872
5월,금요일,06-07시,정부청사,26.21,10.8039
5월,금요일,06-07시,중구청,10.5,1.1235
5월,금요일,06-07시,중앙로,11.28,1.6212
5월,금요일,06-07시,지족,10.71,3.5495
5월,금요일,06-07시,탄방,20.41,2.2223
5월,금요일,06-07시,판암,24.81,14.0221
5월,금요일,06-07시,현충원,8.92,1.8244
5월,금요일,07-08시,갈마,39.11,23.0555
5월,금요일,07-08시,갑천,14.56,6.6955
5월,금요일,07-08시,구암,39.27,10.0318
5월,금요일,07-08시,노은,57.32,14.5648
5월,금요일,07-08시,대동,72.78,21.0998
5월,금요일,07-08시,대전,125.48,42.0588
5월,금요일,07-08시,반석,139.08,58.0423
5월,금요일,07-08시,서대전네거리,81.24,28.1221
5월,금요일,07-08시,시청,84.38,34.8041
5월,금요일,07-08시,신흥,48.02,39.2956
5월,금요일,07-08시,오룡,60.5,24.7124
5월,금요일,07-08시,용문,84.93,39.3343
5월,금요일,07-08시,월드컵경기장,44.0,9.2521
5월,금요일,07-08시,월평,41.09,18.6634
5월,금요일,07-08시,유성온천,117.07,41.4609
5월,금요일,07-08시,정부청사,85.78,43.2006
5월,금요일,07-08시,중구청,38.97,8.0458
5월,금요일,07-08시,중앙로,37.18,5.6805
5월,금요일,07-08시,지족,33.94,4.5783
5월,금요일,07-08시,탄방,57.55,6.7202
5월,금요일,07-08시,판암,68.68,39.0484
5월,금요일,07-08시,현충원,26.98,4.22
5월,금요일,08-09시,갈마,68.27,40.5238
5월,금요일,08-09시,갑천,32.28,12.7447
5월,금요일,08-09시,구암,70.56,22.3614
5월,금요일,08-09시,노은,91.41,20.3413
5월,금요일,08-09시,대동,113.4,28.325
5월,금요일,08-09시,대전,170.03,50.1042
5월,금요일,08-09시,반석,184.89,65.0244
5월,금요일,08-09시,서대전네거리,165.85,23.8885
5월,금요일,08-09시,시청,235.96,154.3507
5월,금요일,08-09시,신흥,63.33,48.0732
5월,금요일,08-09시,오룡,152.5,16.7053
5월,금요일,08-09시,용문,182.53,66.6782
5월,금요일,08-09시,월드컵경기장,75.33,27.8848
5월,금요일,08-09시,월평,87.2,26.3955
5월,금요일,08-09시,유성온천,226.95,55.5661
5월,금요일,08-09시,정부청사,285.18,220.8784
5월,금요일,08-09시,중구청,87.07,31.1947
5월,금요일,08-09시,중앙로,108.71,45.5744
5월,금요일,08-09시,지족,84.46,33.9319
5월,금요일,08-09시,탄방,167.09,72.3969
5월,금요일,08-09시,판암,105.03,43.0138
5월,금요일,08-09시,현충원,52.35,4.3851
5월,금요일,09-10시,갈마,34.22,14.2609
5월,금요일,09-10시,갑천,11.17,2.3075
5월,금요일,09-10시,구암,36.19,4.8556
5월,금요일,09-10시,노은,49.36,2.8481
5월,금요일,09-10시,대동,48.86,9.7649
5월,금요일,09-10시,대전,144.57,29.4878
5월,금요일,09-10시,반석,81.44,29.4843
5월,금요일,09-10시,서대전네거리,71.87,5.8207
5월,금요일,09-10시,시청,106.23,52.3039
5월,금요일,09-10시,신흥,26.42,17.8175
5월,금요일,09-10시,오룡,53.39,6.0728
5월,금요일,09-10시,용문,90.35,5.6865
5월,금요일,09-10시,월드컵경기장,30.31,8.8049
5월,금요일,09-10시,월평,45.9,8.1218
5월,금요일,09-10시,유성온천,116.02,7.9877
5월,금요일,09-10시,정부청사,95.17,43.6943
5월,금요일,09-10시,중구청,36.94,9.4573
5월,금요일,09-10시,중앙로,61.41,27.0394
5월,금요일,09-10시,지족,29.25,5.9013
5월,금요일,09-10시,탄방,67.58,18.84
5월,금요일,09-10시,판암,46.92,21.751
5월,금요일,09-10시,현충원,33.75,10.365
5월,금요일,10-11시,갈마,26.32,6.0094
5월,금요일,10-11시,갑천,9.13,1.5663
5월,금요일,10-11시,구암,32.82,4.8723
5월,금요일,10-11시,노은,43.84,3.997
5월,금요일,10-11시,대동,39.85,7.1303
5월,금요일,10-11시,대전,142.29,14.8917
5월,금요일,10-11시,반석,59.82,18.6805
5월,금요일,10-11시,서대전네거리,63.12,8.941
5월,금요일,10-11시,시청,75.72,10.0903
5월,금요일,10-11시,신흥,18.2,5.4123
5월,금요일,10-11시,오룡,35.06,8.7342
5월,금요일,10-11시,용문,73.12,7.0867
5월,금요일,10-11시,월드컵경기장,26.24,6.8987
5월,금요일,10-11시,월평,36.68,4.606
5월,금요일,10-11시,유성온천,102.87,11.3992
5월,금요일,10-11시,정부청사,66.77,12.4296
5월,금요일,10-11시,중구청,25.07,4.559
5월,금요일,10-11시,중앙로,63.83,26.2346
5월,금요일,10-11시,지족,17.83,3.3029
5월,금요일,10-11시,탄방,44.02,2.9828
5월,금요일,10-11시,판암,42.64,12.2417
5월,금요일,10-11시,현충원,25.03,5.2083
5월,금요일,11-12시,갈마,29.05,3.6354
5월,금요일,11-12시,갑천,8.64,1.4638
5월,금요일,11-12시,구암,34.33,3.9967
5월,금요일,11-12시,노은,43.26,5.911
5월,금요일,11-12시,대동,39.89,7.7026
5월,금요일,11-12시,대전,154.33,28.7878
5월,금요일,11-12시,반석,57.46,10.1423
5월,금요일,11-12시,서대전네거리,67.34,8.1939
5월,금요일,11-12시,시청,76.29,6.3215
5월,금요일,11-12시,신흥,17.8,2.8956
5월,금요일,11-12시,오룡,38.94,7.4077
5월,금요일,11-12시,용문,75.36,7.5275
5월,금요일,11-12시,월드컵경기장,24.06,3.6115
5월,금요일,11-12시,월평,37.36,6.6968
5월,금요일,11-12시,유성온천,102.9,11.8453
5월,금요일,11-12시,정부청사,69.56,9.665
5월,금요일,11-12시,중구청,26.63,2.6994
5월,금요일,11-12시,중앙로,78.79,32.4102
5월,금요일,11-12시,지족,19.91,4.9999
5월,금요일,11-12시,탄방,47.07,8.6192
5월,금요일,11-12시,판암,38.62,6.3025
5월,금요일,11-12시,현충원,28.03,6.4775
5월,금요일,12-13시,갈마,33.45,4.6193
5월,금요일,12-13시,갑천,9.45,1.3227
5월,금요일,12-13시,구암,37.44,4.5346
5월,금요일,12-13시,노은,44.34,4.4398
5월,금요일,12-13시,대동,50.82,15.186
5월,금요일,12-13시,대전,153.7,12.3005
5월,금요일,12-13시,반석,66.21,7.4998
5월,금요일,12-13시,서대전네거리,74.31,7.8697
5월,금요일,12-13시,시청,72.98,8.4497
5월,금요일,12-13시,신흥,20.19,2.1507
5월,금요일,12-13시,오룡,40.97,7.5518
5월,금요일,12-13시,용문,83.39,7.6679
5월,금요일,12-13시,월드컵경기장,25.94,3.2346
5월,금요일,12-13시,월평,43.62,3.5863
5월,금요일,12-13시,유성온천,113.81,14.9549
5월,금요일,12-13시,정부청사,71.78,4.8946
5월,금요일,12-13시,중구청,29.11,5.2551
5월,금요일,12-13시,중앙로,92.58,31.0379
5월,금요일,12-13시,지족,25.07,5.5031
5월,금요일,12-13시,탄방,44.37,3.3731
5월,금요일,12-13시,판암,48.29,8.7658
5월,금요일,12-13시,현충원,33.44,7.1672
5월,금요일,13-14시,갈마,34.48,4.8976
5월,금요일,13-14시,갑천,9.76,0.9652
5월,금요일,13-14시,구암,37.82,4.9279
5월,금요일,13-14시,노은,49.62,9.6448
5월,금요일,13-14시,대동,45.49,9.7118
5월,금요일,13-14시,대전,163.53,18.2683
5월,금요일,13-14시,반석,74.28,9.596
5월,금요일,13-14시,서대전네거리,75.11,7.2787
5월,금요일,13-14시,시청,80.26,8.223
5월,금요일,13-14시,신흥,20.59,3.8512
5월,금요일,13-14시,오룡,42.16,3.9939
5월,금요일,13-14시,용문,88.04,12.2278
5월,금요일,13-14시,월드컵경기장,28.55,6.0452
5월,금요일,13-14시,월평,45.3,7.6716
5월,금요일,13-14시,유성온천,122.49,15.4886
5월,금요일,13-14시,정부청사,77.56,10.2287
5월,금요일,13-14시,중구청,30.61,4.7344
5월,금요일,13-14시,중앙로,100.47,25.5415
5월,금요일,13-14시,지족,24.08,6.3928
5월,금요일,13-14시,탄방,50.83,4.7084
5월,금요일,13-14시,판암,47.59,8.2651
5월,금요일,13-14시,현충원,33.33,5.8477
5월,금요일,14-15시,갈마,34.44,3.5753
5월,금요일,14-15시,갑천,9.96,2.166
5월,금요일,14-15시,구암,43.77,5.1835
5월,금요일,14-15시,노은,59.67,14.39
5월,금요일,14-15시,대동,46.87,6.6141
5월,금요일,14-15시,대전,180.76,17.1093
5월,금요일,14-15시,반석,76.94,10.5462
5월,금요일,14-15시,서대전네거리,72.69,3.4904
5월,금요일,14-15시,시청,97.05,10.9488
5월,금요일,14-15시,신흥,21.64,3.5472
5월,금요일,14-15시,오룡,43.77,9.6762
5월,금요일,14-15시,용문,84.86,12.8877
5월,금요일,14-15시,월드컵경기장,31.15,5.7227
5월,금요일,14-15시,월평,46.54,7.38
5월,금요일,14-15시,유성온천,137.41,21.7992
5월,금요일,14-15시,정부청사,88.48,11.8094
5월,금요일,14-15시,중구청,29.47,4.4682
5월,금요일,14-15시,중앙로,110.76,24.539
5월,금요일,14-15시,지족,26.79,6.049
5월,금요일,14-15시,탄방,53.54,1.8554
5월,금요일,14-15시,판암,47.18,4.7765
5월,금요일,14-15시,현충원,29.67,12.3405
5월,금요일,15-16시,갈마,41.53,6.353
5월,금요일,15-16시,갑천,11.64,1.9642
5월,금요일,15-16시,구암,51.19,4.672
5월,금요일,15-16시,노은,77.63,9.9403
5월,금요일,15-16시,대동,69.3,18.7152
5월,금요일,15-16시,대전,211.92,13.2006
5월,금요일,15-16시,반석,90.84,7.9038
5월,금요일,15-16시,서대전네거리,89.41,8.7396
5월,금요일,15-16시,시청,116.65,12.2671
5월,금요일,15-16시,신흥,24.47,8.5474
5월,금요일,15-16시,오룡,56.93,6.0085
5월,금요일,15-16시,용문,106.48,11.8211
5월,금요일,15-16시,월드컵경기장,38.26,8.333
5월,금요일,15-16시,월평,58.84,11.2016
5월,금요일,15-16시,유성온천,158.07,26.0545
5월,금요일,15-16시,정부청사,105.31,25.0033
5월,금요일,15-16시,중구청,31.57,4.2116
5월,금요일,15-16시,중앙로,122.78,23.7828
5월,금요일,15-16시,지족,32.88,8.9068
5월,금요일,15-16시,탄방,63.57,6.0612
5월,금요일,15-16시,판암,57.93,5.8707
5월,금요일,15-16시,현충원,33.74,12.9393
5월,금요일,16-17시,갈마,45.86,6.5431
5월,금요일,16-17시,갑천,14.06,2.4537
5월,금요일,16-17시,구암,54.19,5.4972
5월,금요일,16-17시,노은,78.33,10.0079
5월,금요일,16-17시,대동,77.19,21.1806
5월,금요일,16-17시,대전,238.99,10.8193
5월,금요일,16-17시,반석,118.25,7.7197
5월,금요일,16-17시,서대전네거리,98.6,8.7076
5월,금요일,16-17시,시청,131.07,11.1134
5월,금요일,16-17시,신흥,31.81,9.6802
5월,금요일,16-17시,오룡,60.66,9.3212
5월,금요일,16-17시,용문,114.22,12.9235
5월,금요일,16-17시,월드컵경기장,41.51,4.3296
5월,금요일,16-17시,월평,60.75,7.0996
5월,금요일,16-17시,유성온천,174.52,25.4759
5월,금요일,16-17시,정부청사,125.6,42.7548
5월,금요일,16-17시,중구청,40.35,10.8686
5월,금요일,16-17시,중앙로,138.55,25.2552
5월,금요일,16-17시,지족,35.82,7.4957
5월,금요일,16-17시,탄방,69.48,3.8967
5월,금요일,16-17시,판암,66.77,10.4203
5월,금요일,16-17시,현충원,44.23,20.2723
5월,금요일,17-18시,갈마,54.8,9.7667
5월,금요일,17-18시,갑천,17.57,2.3324
5월,금요일,17-18시,구암,62.97,2.6713
5월,금요일,17-18시,노은,90.02,6.3415
5월,금요일,17-18시,대동,75.88,9.0103
